,OBJECTID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Length,Shape_Area,GEOID_Data,Aldi 46,Aldi 48,Aldi Inc 40,Aldi Inc 41,Aldi Inc 42,Aldi Inc 43,Aldi Inc 75,Bakers Supermarket 300,Bakers Supermarket 301,Bakers Supermarket 302,Bakers Supermarket 311,Bakers Supermarket 315,Bakers Supermarket 316,Bakers Supermarket 318,Bakers Supermarket 319,Bakers Supermarket 320,Bakers Supermarket 321,Benson Farmers Market Inc,Family Fare 774,Family Fare 776,Family Fare 779,Family Fare 780,Family Fare 784,Family Fare 785,Family Fare 788,Family Fare 795,Family Fare 797,Family Fare 799,Family Fare 800,Family Fare 811,Fareway Stores Inc 043,Fareway Stores Inc 049,Fareway Stores Inc 132,Fresh Thyme Farmers Market 903GHK,Fresh Thyme Farmers Market 904LAK,Fresh Thyme Farmers Market 905MIL,Huffman Produce,Hy-Vee 11 1478,Hy-Vee Food Store 1465,Hy-Vee Food Store 1466,Hy-Vee Food Store 1467,Hy-Vee Food Store 1469,Hy-Vee Food Store 1470,Hy-Vee Food Store 1471,Hy-Vee Food Store 1472,Hy-Vee Food Store 1474,Hy-Vee Food Store 1514,Hy-Vee Food Store 1535,Mary's Fruit & Vegetables,Nelson Produce,Omaha Farmers Market,Target 0532,Target Stores T- 0530,Target Stores T- 1537,Target Stores T- 1777,Target Stores T- 2010,Target Stores T- 2125,Target Stores T- 2326,Target Stores T- 2383,Trader Joe's 719,Vitamin Cottage Natural Food Market 1,Vitamin Cottage Natural Food Market 2,Walmart Neighborhood Market 3152,Walmart Neighborhood Market 3153,Walmart Neighborhood Market 3154,Walmart Neighborhood Market 3172,Walmart Neighborhood Market 3173,Walmart Neighborhood Market 4138,Walmart NEIGHBORHOOD MARKET 4139,Walmart SC 1637,Walmart SC 1671,Walmart SC 2847,Walmart SC 3267,Walmart SC 4358,Walmart SC 4600,Walmart SC 5141,Walmart SC 5361,Walmart SuperCenter 3151,Whole Foods Market,Wohlners Midtown Grocery And Deli LLC,Min Distance
21,58,31,55,3300,1,3.11E+11,Block Group 1,G5030,S,388872,0,41.2455834,-95.9514482,0.035157883,4.18E-05,15000US310550033001,12.48480333,3.785783954,5.973949537,2.207677462,8.859684804,3.926101281,6.105158956,7.278706526,5.238303053,7.839013067,6.887861315,9.317224422,5.597721652,6.661305387,1.852713627,12.22026768,10.67403105,4.241936698,7.279479969,4.43840102,2.420707834,5.878635113,9.858322824,7.299301499,7.526662655,5.668934533,2.103721939,6.788193912,0.999152293,14.70501476,12.5255197,6.263937403,5.983262313,10.62972092,12.39367803,8.840969243,7.207874464,12.52032087,2.177192324,10.51580246,8.031055049,5.231894068,4.643430276,8.841540934,12.91267771,11.14343205,8.458448715,6.444711835,1.127257721,7.923988062,1.257454811,7.328593472,9.200922912,7.266342518,12.62023837,6.35518222,3.917961666,12.2793868,8.496375519,6.335401931,12.44484681,4.478293336,5.798051587,12.20701692,8.871145705,3.101589709,7.401067137,9.220733158,1.920552655,7.68192486,6.162087447,6.151862934,12.81938902,3.766993791,13.17084216,12.29805044,8.723608748,4.27310028,6.228278953,1.09388776,0.999152293
22,59,31,55,3800,2,3.11E+11,Block Group 2,G5030,S,176716,0,41.2470284,-95.9571576,0.017830222,1.90E-05,15000US310550038002,12.17283186,3.480298703,6.100779211,2.278669576,8.572517195,3.817702126,5.799602584,7.348546614,4.958316254,7.555396874,6.598688799,9.004628332,5.488527566,6.840601484,1.543317802,11.93038848,10.36817822,4.004437018,7.044395555,4.379797696,2.236043532,5.569128024,9.571716341,6.987329982,7.704849617,5.559176336,1.824844527,6.656951498,1.193142701,14.41998803,12.27571949,6.162176961,5.675463917,10.3170769,12.10404638,8.555626634,7.278055717,12.22196297,1.902160877,10.26512902,7.726855831,4.955944307,4.331229042,8.53294377,12.64496479,10.83112187,8.418975213,6.224035101,1.431555846,7.664779501,1.482477085,7.217498436,8.888480806,7.336598788,12.3309608,6.101904906,3.606144179,11.96731308,8.238027748,6.036433928,12.15683521,4.167415055,5.487542858,11.95561985,8.990480802,2.988262886,7.244036499,8.908136083,1.629375598,7.389744674,6.072160841,6.297412803,12.53076345,3.474263705,12.97827203,11.98585974,8.464791778,4.047348305,5.919510099,0.897972209,0.897972209
23,60,31,55,5600,4,3.11E+11,Block Group 4,G5030,S,321394,0,41.2831932,-96.0095653,0.026395724,3.45E-05,15000US310550056004,9.081113985,2.277214887,9.218387895,5.463887869,6.67266797,3.052979753,2.297183996,10.05441494,1.289528674,5.864981254,2.907878368,5.758005031,4.021967532,10.20721827,2.544440313,9.751431158,7.70339431,1.246273715,6.492346589,6.4249525,4.004408731,2.24005282,7.608542368,3.732041975,11.05006912,4.066098872,1.881572429,7.633274571,4.822093091,12.29002635,10.99659685,7.525800428,2.256166297,7.159033497,9.925282508,6.709168407,9.98974171,9.774919494,3.01772193,9.082876189,4.146588095,4.013441992,2.002115848,5.820861394,10.98109112,7.725776783,10.17293133,6.060275133,5.100644675,6.551664338,4.549917808,8.350887493,5.615927561,10.04593452,10.15354437,2.631760289,1.801786908,8.868088815,7.075006849,4.082609433,10.02078978,2.114415403,2.231453297,10.66063781,11.96965401,4.967373914,7.83242726,5.664659789,2.063087429,3.705350607,7.567048998,9.508735334,10.36407442,2.776609301,12.63732105,8.872216799,7.267596125,1.474527966,3.486648808,2.99742727,1.246273715
24,61,31,55,7508,1,3.11E+11,Block Group 1,G5030,S,40890204,3825383,41.2300469,-96.3152217,0.316714339,0.004802226,15000US310550075081,7.99550937,15.20215936,19.92046335,18.56395185,10.06168406,19.27386362,14.24889115,19.04994189,15.84993974,11.09360914,14.7195744,11.01148408,19.7092069,21.33780263,17.12673228,6.697510342,8.598465281,17.25957602,12.24749634,16.8047914,16.84209267,14.11917028,9.066371191,12.73702114,21.76834702,19.720739,17.54047306,14.62320346,19.11432423,4.266242167,7.525023535,15.43628721,14.17754098,9.684543648,6.524222416,10.08697344,19.04174429,6.511055825,16.7487281,9.122495438,13.15878819,13.71934826,14.58863697,10.46640395,6.489653754,9.10416256,16.4079447,13.189357,19.83187068,11.27101748,20.04632102,14.8341396,11.17949701,19.05685923,6.298150985,16.33004366,15.22723001,8.18088063,10.75133067,12.61988654,6.477596811,14.65689902,14.08974706,7.706739747,20.86147142,16.83788585,13.75609854,11.08145503,17.52237321,14.19869992,15.69945339,20.36844923,6.100861372,15.15359989,9.92837191,8.220587147,10.53248485,17.47610014,12.91920466,18.50400505,4.266242167
25,62,31,55,7313,1,3.11E+11,Block Group 1,G5030,S,2195841,7337,41.3326191,-96.0400658,0.084124005,0.000236971,15000US310550073131,8.011197315,5.628445531,12.97617897,9.219213253,7.911459306,4.811832791,2.978969757,13.7505418,2.500897297,7.524367865,1.66862359,4.98904659,4.289492163,13.96477522,6.30347109,10.12743679,7.663223613,3.363713284,8.983832016,10.06253752,7.731018999,3.441009209,8.583960323,3.866041462,14.80982517,4.270084313,5.499123336,10.84464026,8.486350048,12.47997104,12.29069907,10.9027659,3.222364634,6.253933298,10.28058288,8.001152043,13.68773273,9.765876714,6.761611431,10.67559707,2.858739622,6.823001483,4.783074924,6.152132143,11.86175035,6.832674739,13.57602144,8.872819972,8.640326399,8.598614689,7.825299034,11.58067342,4.822645986,13.74286003,10.48411732,1.218138117,5.101301115,7.810048316,8.981542899,6.049887801,10.42216101,5.041693725,3.596161389,11.97013781,15.7032003,8.663335381,10.84077814,4.933968833,5.725846518,1.800568645,10.98920681,13.26984033,10.6855794,6.14319265,14.66111096,7.781956722,9.10985207,3.394889149,5.197425148,6.49379526,1.218138117
26,63,31,55,7318,1,3.11E+11,Block Group 1,G5030,S,16351143,103219,41.3670831,-96.1746357,0.173014037,0.001770872,15000US310550073181,5.272972645,11.14726823,18.70201203,15.41129723,9.473426444,12.16066532,8.238211909,18.93634779,9.143580851,9.941371521,7.448741716,5.892815748,11.58652431,19.93385683,12.6418535,9.099756073,7.216469071,10.47632309,12.10732683,15.30591375,13.58261034,8.54972169,9.360237719,7.395696092,20.70378794,11.55689132,12.2134419,14.87854721,15.06434163,10.2697174,12.26920425,15.31012939,8.399608866,5.443598125,9.149357805,9.600597656,18.88755369,8.158262551,12.81349552,11.68635091,6.314904061,11.19521657,10.08443921,7.512942648,11.1740332,5.462131179,17.72431077,12.57198876,15.42239283,11.13167332,14.84937303,15.53827642,5.904271389,18.93346402,9.222830698,8.464146638,10.75096351,5.251486027,11.13635118,9.71689977,9.321285871,10.34138604,8.667105041,12.06575844,21.03214088,14.27780535,14.4463314,5.9665912,12.3771265,6.63789322,15.49718557,19.08096267,9.327777782,11.52037004,15.55620225,5.176228602,11.10833325,10.57525042,9.139466689,13.33149856,5.176228602
27,77,31,55,7309,2,3.11E+11,Block Group 2,G5030,S,1572117,0,41.329064,-96.0829272,0.059970165,0.000169092,15000US310550073092,5.875458681,6.139056027,13.77767756,10.23894977,6.745427837,6.811191918,3.086250113,14.28943238,3.72363748,6.638409497,2.042879563,3.181403464,6.493582924,14.90650074,7.37040492,8.396682692,5.892112017,5.0509226,8.47720044,10.56606752,8.516881145,3.501895972,7.219701216,2.972902733,15.718003,6.478941589,6.831233984,10.79675102,9.749251632,10.60689569,10.89609396,11.02293494,3.302842741,4.243798815,8.535171689,6.85543063,14.23254487,7.898387766,7.647955252,9.506526718,1.541391354,6.758946387,5.106399213,4.720845002,10.28468751,4.790665493,13.64314578,8.604117263,10.05114136,7.835890521,9.427586464,11.52088697,3.032873547,14.28396112,8.720963337,3.121453474,5.668304053,5.682528862,8.101495428,5.573595848,8.690133592,5.382056571,3.650942841,10.594735,16.33359337,9.333904012,10.61040454,3.155757155,7.011405497,1.259831162,11.15768256,14.11981073,8.911584753,6.592763612,13.59414633,5.647479635,8.181537221,5.158624478,4.768275775,7.933880355,1.259831162
28,100,31,153,10203,2,3.12E+11,Block Group 2,G5030,S,4744622,60547,41.1226218,-95.988871,0.109877151,0.000515257,15000US311530102032,15.4367223,9.117148361,3.45870051,6.507620018,10.42248783,12.52060642,12.05938004,1.65708122,12.28042908,9.665941834,13.37336702,13.54816281,14.17069068,4.238390023,8.842605211,12.89408737,13.03031503,12.08301583,7.521241229,4.715129439,7.201867517,11.60588014,11.01458048,12.26320495,4.101301111,14.2393148,9.946994004,4.619894327,7.823237984,14.54036275,10.9916633,4.130135161,11.8205229,14.23899991,13.00938826,10.31036282,1.720183692,13.74799243,8.196897263,9.665548133,13.62202037,8.351007187,10.04374465,12.02885313,12.13566179,14.46721674,2.10642603,6.899998942,8.376814993,8.63171092,9.612065841,4.060019361,13.53597776,1.672757019,13.15935146,13.73122178,9.641826742,15.30103547,8.862354181,9.748206945,12.94173693,9.770085421,11.44911329,10.83363155,2.423033134,6.207170026,5.245712529,13.47332482,9.687953768,13.92388569,3.952194713,3.674542701,13.26980388,8.608663341,9.217027071,15.35783687,8.995068365,12.22487569,10.41953855,9.575689578,1.65708122
29,101,31,153,10203,3,3.12E+11,Block Group 3,G5030,S,4726391,44859,41.1400163,-95.990607,0.11584093,0.000511719,15000US311530102033,14.48967145,7.923677505,2.785640736,5.378051833,9.489644123,11.34531253,10.88252308,1.163589128,11.07956825,8.680490644,12.18896908,12.47496778,12.98976284,3.888683755,7.643727286,12.12818343,12.09487485,10.88019915,6.577855718,3.510741343,6.000099472,10.43223862,10.142515,11.12943859,4.004027524,13.05801293,8.751948642,3.674322391,6.707411992,13.91234161,10.45744484,3.075667408,10.64533369,13.22028211,12.25297908,9.382531466,1.18437979,12.94002795,6.994188383,8.981681449,12.47340105,7.218592236,8.861471548,11.0024048,11.53037874,13.47446891,1.809806428,5.88583569,7.297132128,7.706711603,8.513418618,3.226424809,12.45582567,1.175345967,12.41542926,12.52905594,8.447051474,14.34595179,7.986984431,8.647424538,12.19747998,8.586928129,10.27638504,10.27036519,2.939567341,5.004652024,4.402911176,12.39763889,8.493410387,12.75067815,2.86906809,3.114383285,12.53889448,7.417647148,9.029741192,14.40024426,8.137324809,11.02321135,9.29256981,8.406489564,1.163589128
30,102,31,153,10204,1,3.12E+11,Block Group 1,G5030,S,234865,0,41.1315724,-95.9639705,0.028862032,2.52E-05,15000US311530102041,15.88127702,8.879243144,2.187931422,5.701288331,10.90267418,11.79561187,11.90524127,0.683291408,11.93877011,10.05712683,13.16899249,13.73771367,13.46402839,2.807835015,8.306547525,13.60983284,13.4993396,11.5737391,7.996751911,4.408184787,6.730335242,11.47106022,11.58817979,12.28520597,2.688409119,13.53426541,9.361377281,5.11797098,6.953695963,15.41416074,11.95753028,4.450464377,11.67651975,14.54971963,13.73694001,10.79915037,0.744998926,14.40795421,7.724761603,10.48076555,13.58511566,8.404771803,9.873519084,12.32989821,13.03316438,14.82949793,3.193848566,7.255052387,7.419109831,9.131315803,8.67900755,4.715509021,13.70810051,0.690308536,13.90220558,13.3603965,9.387418645,15.73163744,9.43688426,9.883928165,13.68434862,9.59702684,11.3198263,11.7722654,1.478046929,5.772000815,5.881493142,13.65692264,9.100905142,13.77938893,4.218373827,2.32037636,14.02836973,8.395753164,10.43894036,15.78386226,9.594552619,11.69373324,10.47398641,8.848788906,0.683291408
31,103,31,153,10205,2,3.12E+11,Block Group 2,G5030,S,1109031,0,41.1025255,-95.9614339,0.054858133,0.000118877,15000US311530102052,17.42120949,10.81949923,4.026974382,7.701093022,12.40808816,13.79716331,13.82117366,2.675051271,13.91535259,11.63823883,15.10577868,15.47380713,15.46687615,4.134014832,10.31182432,14.87219556,15.01631254,13.57894541,9.503111805,6.347269974,8.724254282,13.37837367,13.00516147,14.11966176,3.607230253,15.53727852,11.37061568,6.596427361,8.934924372,16.47114545,12.88718263,6.061996067,13.5879751,16.19976995,14.98527501,12.29669537,2.742068073,15.73331385,9.72104916,11.62637242,15.45169805,10.2122466,11.79164693,13.98504337,14.06131659,16.4389819,4.049393521,8.858524216,9.366558079,10.61767947,10.63079078,6.049930669,15.45565534,2.684620483,15.13206718,15.34521193,11.33450566,17.28385325,10.85274532,11.64782772,14.91473055,11.51556315,13.22455087,12.74397248,1.404250321,7.755623337,7.236142429,15.39687176,11.11010869,15.69422329,5.864676049,4.020119964,15.23896312,10.3257685,10.89366206,17.34010843,10.98562942,13.70087052,12.28710997,10.85300259,1.404250321
32,104,31,153,10205,1,3.12E+11,Block Group 1,G5030,S,9593386,75763,41.1067902,-95.9891552,0.140712525,0.001036494,15000US311530102051,16.26767868,10.18802245,4.331303983,7.575663864,11.25670183,13.60645411,13.11010472,2.595363356,13.36058408,10.54824726,14.43185941,14.49719821,15.25874922,4.876842399,9.935801459,13.57300538,13.85702203,13.17541218,8.381942694,5.804604114,8.294685163,12.65346568,11.79408443,13.27062665,4.562059518,15.3275213,11.03979393,5.518098981,8.882316966,15.09103572,11.48162027,5.10905678,12.86960653,15.13710915,13.67950841,11.14084058,2.664860366,14.46021955,9.289335277,10.29456651,14.64266778,9.363523868,11.10150524,12.93871704,12.67898435,15.34139117,2.764904966,7.821535153,9.415270595,9.469327271,10.65921578,4.896983734,14.4914501,2.610123735,13.81789806,14.81354131,10.71406482,16.13951731,9.657492917,10.72949302,13.60156843,10.82897807,12.4958481,11.34994141,2.515874684,7.299680934,6.05929954,14.4247712,10.78067034,14.9697314,4.952013696,4.474242322,13.91648318,9.676952771,9.423967463,16.19846265,9.774671614,13.31776874,11.42310204,10.65952436,2.515874684
33,105,31,153,10206,2,3.12E+11,Block Group 2,G5030,S,415187,0,41.1146362,-95.9630059,0.029449041,4.45E-05,15000US311530102062,16.74870579,9.998704662,3.243862993,6.867468506,11.74332714,12.96300019,13.00930425,1.835653092,13.08354001,10.94432951,14.28709515,14.72670088,14.63205841,3.52067205,9.472032722,14.30340734,14.35046428,12.7392056,8.832091291,5.524303162,7.886970359,12.56932394,12.37448767,13.33631982,3.123316574,14.70237236,10.53047502,5.923338676,8.109843962,15.9847585,12.44431217,5.340689757,12.77757092,15.48494959,14.42207016,11.63469048,1.902327925,15.14135307,8.883248814,11.09621022,14.65745361,9.435708832,10.97843961,13.26665482,13.58232086,15.73950959,3.557853917,8.150998975,8.555858502,9.956678049,9.818737907,5.422763305,14.70434044,1.845031425,14.5762244,14.51097147,10.5116557,16.60658954,10.21835587,10.88793239,14.35837124,10.70212251,12.41633915,12.28422631,1.064910372,6.920896303,6.610569161,14.64830918,10.26996383,14.88314569,5.130843235,3.280603307,14.69074762,9.508109082,10.63411461,16.66135583,10.36078577,12.8608169,11.51031368,10.01734276,1.064910372
34,106,31,153,10206,3,3.12E+11,Block Group 3,G5030,S,416852,0,41.1100479,-95.9598262,0.033351619,4.47E-05,15000US311530102063,17.09303396,10.35169544,3.502539361,7.180473245,12.08563027,13.27652237,13.36438097,2.176662083,13.4311092,11.29206755,14.64053518,15.0821863,14.94669121,3.66068226,9.808257667,14.62374761,14.69329677,13.07544152,9.175108809,5.877059767,8.229429959,12.92490793,12.70955944,13.69370134,3.187274422,15.01716452,10.86145003,6.265726668,8.410476691,16.28274738,12.728458,5.691799256,13.13292186,15.83645481,14.74098101,11.9764157,2.241907547,15.46767662,9.22475934,11.40541852,15.01452424,9.79298672,11.33332434,13.618559,13.87763048,16.08861525,3.847451035,8.500632597,8.840484191,10.29789599,10.10473124,5.754334046,15.06021533,2.185346153,14.89322958,14.85650184,10.86391642,16.95181182,10.55383729,11.24438869,14.67547417,11.05697142,12.77205881,12.57343451,1.014714772,7.266579455,6.942617594,15.0039315,10.6010369,15.23832241,5.483771594,3.504383438,15.00574664,9.862037928,10.85701696,17.00686016,10.69410827,13.19513417,11.86762078,10.33376632,1.014714772
35,107,31,153,10206,4,3.12E+11,Block Group 4,G5030,S,510285,0,41.1135809,-95.9533537,0.037893557,5.47E-05,15000US311530102064,17.14879204,10.23651246,3.195586974,6.941104219,12.15120455,13.03249267,13.26440107,2.041054798,13.28343517,11.33425042,14.52602434,15.06963274,14.70411813,3.26607035,9.621290307,14.7551304,14.75584568,12.88614073,9.239495375,5.767088619,8.06513086,12.83047555,12.80045315,13.63845604,2.773408636,14.77488118,10.65860947,6.335739424,8.147019354,16.46149726,12.93195975,5.721810562,13.03585203,15.85591943,14.87580655,12.04428536,2.10002751,15.58349949,9.055776111,11.56284296,14.94275871,9.751095142,11.23270586,13.63619403,14.06166745,16.12196034,4.046550096,8.534992911,8.552278719,10.36853974,9.817304225,5.861045669,15.04307048,2.047160901,15.03253863,14.69918829,10.7433583,17.00372946,10.64431765,11.22090753,14.81459799,10.95621578,12.67925804,12.76846995,0.603461267,7.116506015,7.046374973,14.98984754,10.39866765,15.13850956,5.502411242,3.162607309,15.14966046,9.754336005,11.14117055,17.05751388,10.79131588,13.00008349,11.82273967,10.09743963,0.603461267
36,108,31,153,10207,1,3.12E+11,Block Group 1,G5030,S,1811212,0,41.1095243,-95.93826,0.080835571,0.000194164,15000US311530102071,17.90145438,10.79738711,3.44537127,7.291762471,12.91493698,13.34524975,13.84129962,2.671268858,13.78516502,12.07931706,15.07914297,15.75662487,15.01654368,3.155183161,10.0631439,15.56091699,15.51538131,13.31378385,10.00534559,6.357074829,8.554942234,13.41616173,13.58243223,14.2760591,2.485280948,15.08783088,11.06602431,7.111088951,8.43325045,17.28676124,13.76335919,6.468310093,13.61737671,16.57592527,15.68334191,12.80990016,2.719398181,16.38030616,9.532738037,12.38154792,15.55701956,10.41200919,11.81262499,14.35613325,14.88872591,16.85515102,4.8791031,9.277298926,8.772804078,11.13781284,10.03339192,6.6604149,15.72494102,2.673833791,15.842277,15.18184576,11.29463327,17.75316628,11.42752253,11.90031033,15.62430092,11.53658144,13.26754785,13.59831419,0.584945269,7.635723599,7.841991341,15.67520581,10.80791353,15.71291406,6.240114672,3.303546558,15.96158248,10.32779324,11.96429864,17.80582861,11.57886532,13.41635596,12.47597284,10.4367502,0.584945269
37,109,31,153,10208,2,3.12E+11,Block Group 2,G5030,S,22515463,2036394,41.0727206,-95.9732973,0.233503361,0.002630608,15000US311530102082,18.64060303,12.65541294,6.1731012,9.788070541,13.64577979,15.87666737,15.59576551,4.716537502,15.81035143,12.97864216,16.91235744,16.96639531,17.5422126,6.22273334,12.30629415,15.78744949,16.23130017,15.56522962,10.80394715,8.230923115,10.6858446,15.1406948,14.12929815,15.76247755,5.608320696,17.61210568,13.38942994,7.977869198,11.04593636,17.12832625,13.46769927,7.598917052,15.35611994,17.57118343,15.88266568,13.52703476,4.786809654,16.70992289,11.68449323,12.47432017,17.13555391,11.8562482,13.58243129,15.38442845,14.72547172,17.7556308,5.151209175,10.28443844,11.499053,11.8684396,12.76181776,7.328639796,16.96418207,4.728266608,16.00600668,17.25718073,13.17943188,18.5199788,12.0186801,13.21551127,15.79254151,13.30900654,14.98345526,13.37388267,3.459991581,9.698748486,8.463200754,16.8953616,13.12902154,17.45790681,7.444630102,6.166622129,16.0891765,12.14771959,11.02304152,18.58086667,12.12068628,15.69801669,13.91456421,12.92671943,3.459991581
38,110,31,153,10401,1,3.12E+11,Block Group 1,G5030,S,775215,0,41.1381302,-95.9166117,0.054393232,8.31E-05,15000US311530104011,17.45795043,9.637602664,2.021640998,5.673204611,12.60619296,11.5242215,12.67807173,2.692672986,12.39425371,11.67079156,13.82388695,14.99210828,13.18143555,0.994544023,8.577166425,15.55203191,15.1406027,11.73720155,9.778170452,5.493900046,7.244873424,12.28863499,13.39152954,13.32397907,0.219326274,13.25318479,9.474478087,7.070130347,6.637667492,17.51832115,14.18098484,6.288599601,12.47279714,15.96188673,15.69139449,12.51554334,2.683520654,16.27560788,8.1543393,12.57087445,14.50120969,9.631127507,10.69367242,13.76956539,15.1799476,16.30861671,5.64090446,8.928995809,6.849677401,10.90319968,8.082429309,6.832452706,14.93778559,2.682393892,15.87252683,13.72317941,10.09272991,17.29139025,11.28686111,11.16293851,15.6566305,10.42482389,12.15118513,13.97102859,1.983777973,6.453648985,7.917860993,14.90426919,9.22545661,14.51845763,6.028667708,1.6425419,16.0153843,9.221524151,12.87919262,17.3368105,11.46893051,11.81166367,11.61556256,8.705387149,0.219326274
39,111,31,153,10402,4,3.12E+11,Block Group 4,G5030,S,437500,0,41.1282458,-95.9012463,0.038251312,4.69E-05,15000US311530104024,18.5072501,10.6593904,3.069028528,6.626612311,13.64736998,12.35684886,13.69288356,3.593278019,13.36873706,12.71651901,14.82216955,16.0394947,14.00054605,1.880770378,9.543433546,16.57031565,16.18685837,12.66465024,10.80937141,6.544631455,8.253968036,13.30892212,14.42503256,14.36120151,1.054716257,14.07228116,10.40680776,8.070934169,7.516124274,18.50711105,15.13293398,7.301927019,13.49052945,17.01258154,16.7079225,13.55572788,3.596269853,17.30429468,9.146579559,13.55854882,15.52707266,10.68062468,11.71802425,14.82038111,16.15618636,17.35937133,6.463085626,9.967869624,7.660707484,11.93704965,8.863899952,7.799160579,15.98424256,3.585214614,16.88667972,14.67819214,11.10763247,18.34108687,12.31301146,12.21272149,16.67030403,11.45058494,13.17311724,14.93093884,2.292055099,7.4839136,8.906958633,15.95143369,10.16184843,15.52567363,7.043921902,2.676205385,17.02687356,10.25065361,13.70906707,18.38666595,12.49235624,12.7299118,12.6605196,9.593049222,1.054716257
